n	x	y	T(x,y)	Erro_Absoluto
37	6.8889	2.5000	60.2654	0.629630
37	6.8889	2.6667	60.8395	0.629630
37	6.8889	2.8333	61.3025	0.629630
37	6.8889	3.0000	61.6543	0.629630
37	6.8889	3.1667	61.8951	0.629630
37	6.8889	3.3333	62.0247	0.629630
37	6.8889	3.5000	62.0432	0.629630
37	6.8889	3.6667	61.9506	0.629630
37	6.8889	3.8333	61.7469	0.629630
37	6.8889	4.0000	61.4321	0.629630
37	6.8889	4.1667	61.0062	0.629630
37	6.8889	4.3333	60.4691	0.629630
37	6.8889	4.5000	59.8210	0.629630
37	6.8889	4.6667	59.0617	0.629630
37	6.8889	4.8333	58.1914	0.629630
37	6.8889	5.0000	57.2099	0.629630
37	6.8889	5.1667	56.1173	0.629630
37	6.8889	5.3333	54.9136	0.629630
37	6.8889	5.5000	53.5988	0.629630
37	6.8889	5.6667	52.1728	0.629630
37	6.8889	5.8333	50.6358	0.629630
37	6.8889	6.0000	48.9877	0.629630
37	7.1111	0.0000	35.6543	0.629630
37	7.1111	0.1667	37.9691	0.629630
37	7.1111	0.3333	40.1728	0.629630
37	7.1111	0.5000	42.2654	0.629630
37	7.1111	0.6667	44.2469	0.629630
37	7.1111	0.8333	46.1173	0.629630
37	7.1111	1.0000	47.8765	0.629630
37	7.1111	1.1667	49.5247	0.629630
37	7.1111	1.3333	51.0617	0.629630
37	7.1111	1.5000	52.4877	0.629630
37	7.1111	1.6667	53.8025	0.629630
37	7.1111	1.8333	55.0062	0.629630
37	7.1111	2.0000	56.0988	0.629630
37	7.1111	2.1667	57.0802	0.629630
37	7.1111	2.3333	57.9506	0.629630
37	7.1111	2.5000	58.7099	0.629630
37	7.1111	2.6667	59.3580	0.629630
37	7.1111	2.8333	59.8951	0.629630
37	7.1111	3.0000	60.3210	0.629630
37	7.1111	3.1667	60.6358	0.629630
37	7.1111	3.3333	60.8395	0.629630
37	7.1111	3.5000	60.9321	0.629630
37	7.1111	3.6667	60.9136	0.629630
37	7.1111	3.8333	60.7840	0.629630
37	7.1111	4.0000	60.5432	0.629630
37	7.1111	4.1667	60.1914	0.629630
37	7.1111	4.3333	59.7284	0.629630
37	7.1111	4.5000	59.1543	0.629630
37	7.1111	4.6667	58.4691	0.629630
37	7.1111	4.8333	57.6728	0.629630
37	7.1111	5.0000	56.7654	0.629630
37	7.1111	5.1667	55.7469	0.629630
37	7.1111	5.3333	54.6173	0.629630
37	7.1111	5.5000	53.3765	0.629630
37	7.1111	5.6667	52.0247	0.629630
37	7.1111	5.8333	50.5617	0.629630
37	7.1111	6.0000	48.9877	0.629630
37	7.3333	0.0000	32.8889	0.629630
37	7.3333	0.1667	35.2778	0.629630
37	7.3333	0.3333	37.5556	0.629630
37	7.3333	0.5000	39.7222	0.629630
37	7.3333	0.6667	41.7778	0.629630
37	7.3333	0.8333	43.7222	0.629630
37	7.3333	1.0000	45.5556	0.629630
37	7.3333	1.1667	47.2778	0.629630
37	7.3333	1.3333	48.8889	0.629630
37	7.3333	1.5000	50.3889	0.629630
37	7.3333	1.6667	51.7778	0.629630
37	7.3333	1.8333	53.0556	0.629630
37	7.3333	2.0000	54.2222	0.629630
37	7.3333	2.1667	55.2778	0.629630
37	7.3333	2.3333	56.2222	0.629630
37	7.3333	2.5000	57.0556	0.629630
37	7.3333	2.6667	57.7778	0.629630
37	7.3333	2.8333	58.3889	0.629630
37	7.3333	3.0000	58.8889	0.629630
37	7.3333	3.1667	59.2778	0.629630
37	7.3333	3.3333	59.5556	0.629630
37	7.3333	3.5000	59.7222	0.629630
37	7.3333	3.6667	59.7778	0.629630
37	7.3333	3.8333	59.7222	0.629630
37	7.3333	4.0000	59.5556	0.629630
37	7.3333	4.1667	59.2778	0.629630
37	7.3333	4.3333	58.8889	0.629630
37	7.3333	4.5000	58.3889	0.629630
37	7.3333	4.6667	57.7778	0.629630
37	7.3333	4.8333	57.0556	0.629630
37	7.3333	5.0000	56.2222	0.629630
37	7.3333	5.1667	55.2778	0.629630
37	7.3333	5.3333	54.2222	0.629630
37	7.3333	5.5000	53.0556	0.629630
37	7.3333	5.6667	51.7778	0.629630
37	7.3333	5.8333	50.3889	0.629630
37	7.3333	6.0000	48.8889	0.629630
37	7.5556	0.0000	30.0247	0.629630
37	7.5556	0.1667	32.4877	0.629630
37	7.5556	0.3333	34.8395	0.629630
37	7.5556	0.5000	37.0802	0.629630
37	7.5556	0.6667	39.2099	0.629630
37	7.5556	0.8333	41.2284	0.629630
37	7.5556	1.0000	43.1358	0.629630
37	7.5556	1.1667	44.9321	0.629630
37	7.5556	1.3333	46.6173	0.629630
37	7.5556	1.5000	48.1914	0.629630
37	7.5556	1.6667	49.6543	0.629630
37	7.5556	1.8333	51.0062	0.629630
37	7.5556	2.0000	52.2469	0.629630
37	7.5556	2.1667	53.3765	0.629630
37	7.5556	2.3333	54.3951	0.629630
37	7.5556	2.5000	55.3025	0.629630
37	7.5556	2.6667	56.0988	0.629630
37	7.5556	2.8333	56.7840	0.629630
37	7.5556	3.0000	57.3580	0.629630
37	7.5556	3.1667	57.8210	0.629630
37	7.5556	3.3333	58.1728	0.629630
37	7.5556	3.5000	58.4136	0.629630
37	7.5556	3.6667	58.5432	0.629630
37	7.5556	3.8333	58.5617	0.629630
37	7.5556	4.0000	58.4691	0.629630
37	7.5556	4.1667	58.2654	0.629630
37	7.5556	4.3333	57.9506	0.629630
37	7.5556	4.5000	57.5247	0.629630
37	7.5556	4.6667	56.9877	0.629630
37	7.5556	4.8333	56.3395	0.629630
37	7.5556	5.0000	55.5802	0.629630
37	7.5556	5.1667	54.7099	0.629630
37	7.5556	5.3333	53.7284	0.629630
37	7.5556	5.5000	52.6358	0.629630
37	7.5556	5.6667	51.4321	0.629630
37	7.5556	5.8333	50.1173	0.629630
37	7.5556	6.0000	48.6914	0.629630
37	7.7778	0.0000	27.0617	0.629630
37	7.7778	0.1667	29.5988	0.629630
37	7.7778	0.3333	32.0247	0.629630
37	7.7778	0.5000	34.3395	0.629630
37	7.7778	0.6667	36.5432	0.629630
37	7.7778	0.8333	38.6358	0.629630
37	7.7778	1.0000	40.6173	0.629630
37	7.7778	1.1667	42.4877	0.629630
37	7.7778	1.3333	44.2469	0.629630
37	7.7778	1.5000	45.8951	0.629630
37	7.7778	1.6667	47.4321	0.629630
37	7.7778	1.8333	48.8580	0.629630
37	7.7778	2.0000	50.1728	0.629630
37	7.7778	2.1667	51.3765	0.629630
37	7.7778	2.3333	52.4691	0.629630
37	7.7778	2.5000	53.4506	0.629630
37	7.7778	2.6667	54.3210	0.629630
37	7.7778	2.8333	55.0802	0.629630
37	7.7778	3.0000	55.7284	0.629630
37	7.7778	3.1667	56.2654	0.629630
37	7.7778	3.3333	56.6914	0.629630
37	7.7778	3.5000	57.0062	0.629630
37	7.7778	3.6667	57.2099	0.629630
37	7.7778	3.8333	57.3025	0.629630
37	7.7778	4.0000	57.2840	0.629630
37	7.7778	4.1667	57.1543	0.629630
37	7.7778	4.3333	56.9136	0.629630
37	7.7778	4.5000	56.5617	0.629630
37	7.7778	4.6667	56.0988	0.629630
37	7.7778	4.8333	55.5247	0.629630
37	7.7778	5.0000	54.8395	0.629630
37	7.7778	5.1667	54.0432	0.629630
37	7.7778	5.3333	53.1358	0.629630
37	7.7778	5.5000	52.1173	0.629630
37	7.7778	5.6667	50.9877	0.629630
37	7.7778	5.8333	49.7469	0.629630
37	7.7778	6.0000	48.3951	0.629630
37	8.0000	0.0000	24.0000	0.629630
37	8.0000	0.1667	26.6111	0.629630
37	8.0000	0.3333	29.1111	0.629630
37	8.0000	0.5000	31.5000	0.629630
37	8.0000	0.6667	33.7778	0.629630
37	8.0000	0.8333	35.9444	0.629630
37	8.0000	1.0000	38.0000	0.629630
37	8.0000	1.1667	39.9444	0.629630
37	8.0000	1.3333	41.7778	0.629630
37	8.0000	1.5000	43.5000	0.629630
37	8.0000	1.6667	45.1111	0.629630
37	8.0000	1.8333	46.6111	0.629630
37	8.0000	2.0000	48.0000	0.629630
37	8.0000	2.1667	49.2778	0.629630
37	8.0000	2.3333	50.4444	0.629630
37	8.0000	2.5000	51.5000	0.629630
37	8.0000	2.6667	52.4444	0.629630
37	8.0000	2.8333	53.2778	0.629630
37	8.0000	3.0000	54.0000	0.629630
37	8.0000	3.1667	54.6111	0.629630
37	8.0000	3.3333	55.1111	0.629630
37	8.0000	3.5000	55.5000	0.629630
37	8.0000	3.6667	55.7778	0.629630
37	8.0000	3.8333	55.9444	0.629630
37	8.0000	4.0000	56.0000	0.629630
37	8.0000	4.1667	55.9444	0.629630
37	8.0000	4.3333	55.7778	0.629630
37	8.0000	4.5000	55.5000	0.629630
37	8.0000	4.6667	55.1111	0.629630
37	8.0000	4.8333	54.6111	0.629630
37	8.0000	5.0000	54.0000	0.629630
37	8.0000	5.1667	53.2778	0.629630
37	8.0000	5.3333	52.4444	0.629630
37	8.0000	5.5000	51.5000	0.629630
37	8.0000	5.6667	50.4444	0.629630
37	8.0000	5.8333	49.2778	0.629630
37	8.0000	6.0000	48.0000	0.629630
43	0.0000	0.0000	72.0000	0.539683
43	0.0000	0.1429	71.9592	0.539683
43	0.0000	0.2857	71.8367	0.539683
43	0.0000	0.4286	71.6327	0.539683
43	0.0000	0.5714	71.3469	0.539683
43	0.0000	0.7143	70.9796	0.539683
43	0.0000	0.8571	70.5306	0.539683
43	0.0000	1.0000	70.0000	0.539683
43	0.0000	1.1429	69.3878	0.539683
43	0.0000	1.2857	68.6939	0.539683
43	0.0000	1.4286	67.9184	0.539683
43	0.0000	1.5714	67.0612	0.539683
43	0.0000	1.7143	66.1224	0.539683
43	0.0000	1.8571	65.1020	0.539683
43	0.0000	2.0000	64.0000	0.539683
43	0.0000	2.1429	62.8163	0.539683
43	0.0000	2.2857	61.5510	0.539683
43	0.0000	2.4286	60.2041	0.539683
43	0.0000	2.5714	58.7755	0.539683
43	0.0000	2.7143	57.2653	0.539683
43	0.0000	2.8571	55.6735	0.539683
43	0.0000	3.0000	54.0000	0.539683
43	0.0000	3.1429	52.2449	0.539683
43	0.0000	3.2857	50.4082	0.539683
43	0.0000	3.4286	48.4898	0.539683
43	0.0000	3.5714	46.4898	0.539683
43	0.0000	3.7143	44.4082	0.539683
43	0.0000	3.8571	42.2449	0.539683
43	0.0000	4.0000	40.0000	0.539683
43	0.0000	4.1429	37.6735	0.539683
43	0.0000	4.2857	35.2653	0.539683
43	0.0000	4.4286	32.7755	0.539683
43	0.0000	4.5714	30.2041	0.539683
43	0.0000	4.7143	27.5510	0.539683
43	0.0000	4.8571	24.8163	0.539683
43	0.0000	5.0000	22.0000	0.539683
43	0.0000	5.1429	19.1020	0.539683
43	0.0000	5.2857	16.1224	0.539683
43	0.0000	5.4286	13.0612	0.539683
43	0.0000	5.5714	9.9184	0.539683
43	0.0000	5.7143	6.6939	0.539683
43	0.0000	5.8571	3.3878	0.539683
43	0.0000	6.0000	0.0000	0.539683
43	0.1905	0.0000	72.3447	0.539683
43	0.1905	0.1429	72.3583	0.539683
43	0.1905	0.2857	72.2902	0.539683
43	0.1905	0.4286	72.1406	0.539683
43	0.1905	0.5714	71.9093	0.539683
43	0.1905	0.7143	71.5964	0.539683
43	0.1905	0.8571	71.2018	0.539683
43	0.1905	1.0000	70.7256	0.539683
43	0.1905	1.1429	70.1678	0.539683
43	0.1905	1.2857	69.5283	0.539683
43	0.1905	1.4286	68.8073	0.539683
43	0.1905	1.5714	68.0045	0.539683
43	0.1905	1.7143	67.1202	0.539683
43	0.1905	1.8571	66.1542	0.539683
43	0.1905	2.0000	65.1066	0.539683
43	0.1905	2.1429	63.9773	0.539683
43	0.1905	2.2857	62.7664	0.539683
43	0.1905	2.4286	61.4739	0.539683
43	0.1905	2.5714	60.0998	0.539683
43	0.1905	2.7143	58.6440	0.539683
43	0.1905	2.8571	57.1066	0.539683
43	0.1905	3.0000	55.4875	0.539683
43	0.1905	3.1429	53.7868	0.539683
43	0.1905	3.2857	52.0045	0.539683
43	0.1905	3.4286	50.1406	0.539683
43	0.1905	3.5714	48.1950	0.539683
43	0.1905	3.7143	46.1678	0.539683
43	0.1905	3.8571	44.0590	0.539683
43	0.1905	4.0000	41.8685	0.539683
43	0.1905	4.1429	39.5964	0.539683
43	0.1905	4.2857	37.2426	0.539683
43	0.1905	4.4286	34.8073	0.539683
43	0.1905	4.5714	32.2902	0.539683
43	0.1905	4.7143	29.6916	0.539683
43	0.1905	4.8571	27.0113	0.539683
43	0.1905	5.0000	24.2494	0.539683
43	0.1905	5.1429	21.4059	0.539683
43	0.1905	5.2857	18.4807	0.539683
43	0.1905	5.4286	15.4739	0.539683
43	0.1905	5.5714	12.3855	0.539683
43	0.1905	5.7143	9.2154	0.539683
43	0.1905	5.8571	5.9637	0.539683
43	0.1905	6.0000	2.6304	0.539683
43	0.3810	0.0000	72.6168	0.539683
43	0.3810	0.1429	72.6848	0.539683
43	0.3810	0.2857	72.6712	0.539683
43	0.3810	0.4286	72.5760	0.539683
43	0.3810	0.5714	72.3991	0.539683
43	0.3810	0.7143	72.1406	0.539683
43	0.3810	0.8571	71.8005	0.539683
43	0.3810	1.0000	71.3787	0.539683
43	0.3810	1.1429	70.8753	0.539683
43	0.3810	1.2857	70.2902	0.539683
43	0.3810	1.4286	69.6236	0.539683
43	0.3810	1.5714	68.8753	0.539683
43	0.3810	1.7143	68.0454	0.539683
43	0.3810	1.8571	67.1338	0.539683
43	0.3810	2.0000	66.1406	0.539683
43	0.3810	2.1429	65.0658	0.539683
43	0.3810	2.2857	63.9093	0.539683
43	0.3810	2.4286	62.6712	0.539683
43	0.3810	2.5714	61.3515	0.539683
43	0.3810	2.7143	59.9501	0.539683
43	0.3810	2.8571	58.4671	0.539683
43	0.3810	3.0000	56.9025	0.539683
43	0.3810	3.1429	55.2562	0.539683
43	0.3810	3.2857	53.5283	0.539683
43	0.3810	3.4286	51.7188	0.539683
43	0.3810	3.5714	49.8277	0.539683
43	0.3810	3.7143	47.8549	0.539683
43	0.3810	3.8571	45.8005	0.539683
43	0.3810	4.0000	43.6644	0.539683
43	0.3810	4.1429	41.4467	0.539683
43	0.3810	4.2857	39.1474	0.539683
43	0.3810	4.4286	36.7664	0.539683
43	0.3810	4.5714	34.3039	0.539683
43	0.3810	4.7143	31.7596	0.539683
43	0.3810	4.8571	29.1338	0.539683
43	0.3810	5.0000	26.4263	0.539683
43	0.3810	5.1429	23.6372	0.539683
43	0.3810	5.2857	20.7664	0.539683
43	0.3810	5.4286	17.8141	0.539683
43	0.3810	5.5714	14.7800	0.539683
43	0.3810	5.7143	11.6644	0.539683
43	0.3810	5.8571	8.4671	0.539683
43	0.3810	6.0000	5.1882	0.539683
43	0.5714	0.0000	72.8163	0.539683
43	0.5714	0.1429	72.9388	0.539683
43	0.5714	0.2857	72.9796	0.539683
43	0.5714	0.4286	72.9388	0.539683
43	0.5714	0.5714	72.8163	0.539683
43	0.5714	0.7143	72.6122	0.539683
43	0.5714	0.8571	72.3265	0.539683
43	0.5714	1.0000	71.9592	0.539683
43	0.5714	1.1429	71.5102	0.539683
43	0.5714	1.2857	70.9796	0.539683
43	0.5714	1.4286	70.3673	0.539683
43	0.5714	1.5714	69.6735	0.539683
43	0.5714	1.7143	68.8980	0.539683
43	0.5714	1.8571	68.0408	0.539683
43	0.5714	2.0000	67.1020	0.539683
43	0.5714	2.1429	66.0816	0.539683
43	0.5714	2.2857	64.9796	0.539683
43	0.5714	2.4286	63.7959	0.539683
43	0.5714	2.5714	62.5306	0.539683
43	0.5714	2.7143	61.1837	0.539683
43	0.5714	2.8571	59.7551	0.539683
43	0.5714	3.0000	58.2449	0.539683
43	0.5714	3.1429	56.6531	0.539683
43	0.5714	3.2857	54.9796	0.539683
43	0.5714	3.4286	53.2245	0.539683
43	0.5714	3.5714	51.3878	0.539683
43	0.5714	3.7143	49.4694	0.539683
43	0.5714	3.8571	47.4694	0.539683
43	0.5714	4.0000	45.3878	0.539683
43	0.5714	4.1429	43.2245	0.539683
43	0.5714	4.2857	40.9796	0.539683
43	0.5714	4.4286	38.6531	0.539683
43	0.5714	4.5714	36.2449	0.539683
43	0.5714	4.7143	33.7551	0.539683
43	0.5714	4.8571	31.1837	0.539683
43	0.5714	5.0000	28.5306	0.539683
43	0.5714	5.1429	25.7959	0.539683
43	0.5714	5.2857	22.9796	0.539683
43	0.5714	5.4286	20.0816	0.539683
43	0.5714	5.5714	17.1020	0.539683
43	0.5714	5.7143	14.0408	0.539683
43	0.5714	5.8571	10.8980	0.539683
43	0.5714	6.0000	7.6735	0.539683
43	0.7619	0.0000	72.9433	0.539683
43	0.7619	0.1429	73.1202	0.539683
43	0.7619	0.2857	73.2154	0.539683
43	0.7619	0.4286	73.2290	0.539683
43	0.7619	0.5714	73.1610	0.539683
43	0.7619	0.7143	73.0113	0.539683
43	0.7619	0.8571	72.7800	0.539683
43	0.7619	1.0000	72.4671	0.539683
43	0.7619	1.1429	72.0726	0.539683
43	0.7619	1.2857	71.5964	0.539683
43	0.7619	1.4286	71.0385	0.539683
43	0.7619	1.5714	70.3991	0.539683
43	0.7619	1.7143	69.6780	0.539683
43	0.7619	1.8571	68.8753	0.539683
43	0.7619	2.0000	67.9909	0.539683
43	0.7619	2.1429	67.0249	0.539683
43	0.7619	2.2857	65.9773	0.539683
43	0.7619	2.4286	64.8481	0.539683
43	0.7619	2.5714	63.6372	0.539683
43	0.7619	2.7143	62.3447	0.539683
43	0.7619	2.8571	60.9705	0.539683
43	0.7619	3.0000	59.5147	0.539683
43	0.7619	3.1429	57.9773	0.539683
43	0.7619	3.2857	56.3583	0.539683
43	0.7619	3.4286	54.6576	0.539683
43	0.7619	3.5714	52.8753	0.539683
43	0.7619	3.7143	51.0113	0.539683
43	0.7619	3.8571	49.0658	0.539683
43	0.7619	4.0000	47.0385	0.539683
43	0.7619	4.1429	44.9297	0.539683
43	0.7619	4.2857	42.7392	0.539683
43	0.7619	4.4286	40.4671	0.539683
43	0.7619	4.5714	38.1134	0.539683
43	0.7619	4.7143	35.6780	0.539683
43	0.7619	4.8571	33.1610	0.539683
43	0.7619	5.0000	30.5624	0.539683
43	0.7619	5.1429	27.8821	0.539683
43	0.7619	5.2857	25.1202	0.539683
43	0.7619	5.4286	22.2766	0.539683
43	0.7619	5.5714	19.3515	0.539683
43	0.7619	5.7143	16.3447	0.539683
43	0.7619	5.8571	13.2562	0.539683
43	0.7619	6.0000	10.0862	0.539683
43	0.9524	0.0000	72.9977	0.539683
43	0.9524	0.1429	73.2290	0.539683
43	0.9524	0.2857	73.3787	0.539683
43	0.9524	0.4286	73.4467	0.539683
43	0.9524	0.5714	73.4331	0.539683
43	0.9524	0.7143	73.3379	0.539683
43	0.9524	0.8571	73.1610	0.539683
43	0.9524	1.0000	72.9025	0.539683
43	0.9524	1.1429	72.5624	0.539683
43	0.9524	1.2857	72.1406	0.539683
43	0.9524	1.4286	71.6372	0.539683
43	0.9524	1.5714	71.0522	0.539683
43	0.9524	1.7143	70.3855	0.539683
43	0.9524	1.8571	69.6372	0.539683
43	0.9524	2.0000	68.8073	0.539683
43	0.9524	2.1429	67.8957	0.539683
43	0.9524	2.2857	66.9025	0.539683
43	0.9524	2.4286	65.8277	0.539683
43	0.9524	2.5714	64.6712	0.539683
43	0.9524	2.7143	63.4331	0.539683
43	0.9524	2.8571	62.1134	0.539683
43	0.9524	3.0000	60.7120	0.539683
43	0.9524	3.1429	59.2290	0.539683
43	0.9524	3.2857	57.6644	0.539683
43	0.9524	3.4286	56.0181	0.539683
43	0.9524	3.5714	54.2902	0.539683
43	0.9524	3.7143	52.4807	0.539683
43	0.9524	3.8571	50.5896	0.539683
43	0.9524	4.0000	48.6168	0.539683
43	0.9524	4.1429	46.5624	0.539683
43	0.9524	4.2857	44.4263	0.539683
43	0.9524	4.4286	42.2086	0.539683
43	0.9524	4.5714	39.9093	0.539683
43	0.9524	4.7143	37.5283	0.539683
43	0.9524	4.8571	35.0658	0.539683
43	0.9524	5.0000	32.5215	0.539683
43	0.9524	5.1429	29.8957	0.539683
43	0.9524	5.2857	27.1882	0.539683
43	0.9524	5.4286	24.3991	0.539683
43	0.9524	5.5714	21.5283	0.539683
43	0.9524	5.7143	18.5760	0.539683
43	0.9524	5.8571	15.5420	0.539683
43	0.9524	6.0000	12.4263	0.539683
43	1.1429	0.0000	72.9796	0.539683
43	1.1429	0.1429	73.2653	0.539683
43	1.1429	0.2857	73.4694	0.539683
43	1.1429	0.4286	73.5918	0.539683
43	1.1429	0.5714	73.6327	0.539683
43	1.1429	0.7143	73.5918	0.539683
43	1.1429	0.8571	73.4694	0.539683
43	1.1429	1.0000	73.2653	0.539683
43	1.1429	1.1429	72.9796	0.539683
43	1.1429	1.2857	72.6122	0.539683
43	1.1429	1.4286	72.1633	0.539683
43	1.1429	1.5714	71.6327	0.539683
43	1.1429	1.7143	71.0204	0.539683
43	1.1429	1.8571	70.3265	0.539683
43	1.1429	2.0000	69.5510	0.539683
43	1.1429	2.1429	68.6939	0.539683
43	1.1429	2.2857	67.7551	0.539683
43	1.1429	2.4286	66.7347	0.539683
43	1.1429	2.5714	65.6327	0.539683
43	1.1429	2.7143	64.4490	0.539683
43	1.1429	2.8571	63.1837	0.539683
43	1.1429	3.0000	61.8367	0.539683
43	1.1429	3.1429	60.4082	0.539683
43	1.1429	3.2857	58.8980	0.539683
43	1.1429	3.4286	57.3061	0.539683
43	1.1429	3.5714	55.6327	0.539683
43	1.1429	3.7143	53.8776	0.539683
43	1.1429	3.8571	52.0408	0.539683
43	1.1429	4.0000	50.1224	0.539683
43	1.1429	4.1429	48.1224	0.539683
43	1.1429	4.2857	46.0408	0.539683
43	1.1429	4.4286	43.8776	0.539683
43	1.1429	4.5714	41.6327	0.539683
43	1.1429	4.7143	39.3061	0.539683
43	1.1429	4.8571	36.8980	0.539683
43	1.1429	5.0000	34.4082	0.539683
43	1.1429	5.1429	31.8367	0.539683
43	1.1429	5.2857	29.1837	0.539683
43	1.1429	5.4286	26.4490	0.539683
43	1.1429	5.5714	23.6327	0.539683
43	1.1429	5.7143	20.7347	0.539683
43	1.1429	5.8571	17.7551	0.539683
43	1.1429	6.0000	14.6939	0.539683
43	1.3333	0.0000	72.8889	0.539683
43	1.3333	0.1429	73.2290	0.539683
43	1.3333	0.2857	73.4875	0.539683
43	1.3333	0.4286	73.6644	0.539683
43	1.3333	0.5714	73.7596	0.539683
43	1.3333	0.7143	73.7732	0.539683
43	1.3333	0.8571	73.7052	0.539683
43	1.3333	1.0000	73.5556	0.539683
43	1.3333	1.1429	73.3243	0.539683
43	1.3333	1.2857	73.0113	0.539683
43	1.3333	1.4286	72.6168	0.539683
43	1.3333	1.5714	72.1406	0.539683
43	1.3333	1.7143	71.5828	0.539683
43	1.3333	1.8571	70.9433	0.539683
43	1.3333	2.0000	70.2222	0.539683
43	1.3333	2.1429	69.4195	0.539683
43	1.3333	2.2857	68.5351	0.539683
43	1.3333	2.4286	67.5692	0.539683
43	1.3333	2.5714	66.5215	0.539683
43	1.3333	2.7143	65.3923	0.539683
43	1.3333	2.8571	64.1814	0.539683
43	1.3333	3.0000	62.8889	0.539683
43	1.3333	3.1429	61.5147	0.539683
43	1.3333	3.2857	60.0590	0.539683
43	1.3333	3.4286	58.5215	0.539683
43	1.3333	3.5714	56.9025	0.539683
43	1.3333	3.7143	55.2018	0.539683
43	1.3333	3.8571	53.4195	0.539683
43	1.3333	4.0000	51.5556	0.539683
43	1.3333	4.1429	49.6100	0.539683
43	1.3333	4.2857	47.5828	0.539683
43	1.3333	4.4286	45.4739	0.539683
43	1.3333	4.5714	43.2834	0.539683
43	1.3333	4.7143	41.0113	0.539683
43	1.3333	4.8571	38.6576	0.539683
43	1.3333	5.0000	36.2222	0.539683
43	1.3333	5.1429	33.7052	0.539683
43	1.3333	5.2857	31.1066	0.539683
43	1.3333	5.4286	28.4263	0.539683
43	1.3333	5.5714	25.6644	0.539683
43	1.3333	5.7143	22.8209	0.539683
43	1.3333	5.8571	19.8957	0.539683
43	1.3333	6.0000	16.8889	0.539683
43	1.5238	0.0000	72.7256	0.539683
43	1.5238	0.1429	73.1202	0.539683
43	1.5238	0.2857	73.4331	0.539683
43	1.5238	0.4286	73.6644	0.539683
43	1.5238	0.5714	73.8141	0.539683
43	1.5238	0.7143	73.8821	0.539683
43	1.5238	0.8571	73.8685	0.539683
43	1.5238	1.0000	73.7732	0.539683
43	1.5238	1.1429	73.5964	0.539683
43	1.5238	1.2857	73.3379	0.539683
43	1.5238	1.4286	72.9977	0.539683
43	1.5238	1.5714	72.5760	0.539683
43	1.5238	1.7143	72.0726	0.539683
43	1.5238	1.8571	71.4875	0.539683
43	1.5238	2.0000	70.8209	0.539683
43	1.5238	2.1429	70.0726	0.539683
43	1.5238	2.2857	69.2426	0.539683
43	1.5238	2.4286	68.3311	0.539683
43	1.5238	2.5714	67.3379	0.539683
43	1.5238	2.7143	66.2630	0.539683
43	1.5238	2.8571	65.1066	0.539683
43	1.5238	3.0000	63.8685	0.539683
43	1.5238	3.1429	62.5488	0.539683
43	1.5238	3.2857	61.1474	0.539683
43	1.5238	3.4286	59.6644	0.539683
43	1.5238	3.5714	58.0998	0.539683
43	1.5238	3.7143	56.4535	0.539683
43	1.5238	3.8571	54.7256	0.539683
43	1.5238	4.0000	52.9161	0.539683
43	1.5238	4.1429	51.0249	0.539683
43	1.5238	4.2857	49.0522	0.539683
43	1.5238	4.4286	46.9977	0.539683
43	1.5238	4.5714	44.8617	0.539683
43	1.5238	4.7143	42.6440	0.539683
43	1.5238	4.8571	40.3447	0.539683
43	1.5238	5.0000	37.9637	0.539683
43	1.5238	5.1429	35.5011	0.539683
43	1.5238	5.2857	32.9569	0.539683
43	1.5238	5.4286	30.3311	0.539683
43	1.5238	5.5714	27.6236	0.539683
43	1.5238	5.7143	24.8345	0.539683
43	1.5238	5.8571	21.9637	0.539683
43	1.5238	6.0000	19.0113	0.539683
43	1.7143	0.0000	72.4898	0.539683
43	1.7143	0.1429	72.9388	0.539683
43	1.7143	0.2857	73.3061	0.539683
43	1.7143	0.4286	73.5918	0.539683
43	1.7143	0.5714	73.7959	0.539683
43	1.7143	0.7143	73.9184	0.539683
43	1.7143	0.8571	73.9592	0.539683
43	1.7143	1.0000	73.9184	0.539683
43	1.7143	1.1429	73.7959	0.539683
43	1.7143	1.2857	73.5918	0.539683
43	1.7143	1.4286	73.3061	0.539683
43	1.7143	1.5714	72.9388	0.539683
43	1.7143	1.7143	72.4898	0.539683
43	1.7143	1.8571	71.9592	0.539683
43	1.7143	2.0000	71.3469	0.539683
43	1.7143	2.1429	70.6531	0.539683
43	1.7143	2.2857	69.8776	0.539683
43	1.7143	2.4286	69.0204	0.539683
43	1.7143	2.5714	68.0816	0.539683
43	1.7143	2.7143	67.0612	0.539683
43	1.7143	2.8571	65.9592	0.539683
43	1.7143	3.0000	64.7755	0.539683
43	1.7143	3.1429	63.5102	0.539683
43	1.7143	3.2857	62.1633	0.539683
43	1.7143	3.4286	60.7347	0.539683
43	1.7143	3.5714	59.2245	0.539683
43	1.7143	3.7143	57.6327	0.539683
43	1.7143	3.8571	55.9592	0.539683
43	1.7143	4.0000	54.2041	0.539683
43	1.7143	4.1429	52.3673	0.539683
43	1.7143	4.2857	50.4490	0.539683
43	1.7143	4.4286	48.4490	0.539683
43	1.7143	4.5714	46.3673	0.539683
43	1.7143	4.7143	44.2041	0.539683
43	1.7143	4.8571	41.9592	0.539683
43	1.7143	5.0000	39.6327	0.539683
43	1.7143	5.1429	37.2245	0.539683
43	1.7143	5.2857	34.7347	0.539683
43	1.7143	5.4286	32.1633	0.539683
43	1.7143	5.5714	29.5102	0.539683
43	1.7143	5.7143	26.7755	0.539683
